Contingency,Converged,FromBus#,ToBus#,CKT,Pij(MW),Qij(MVAr),Sij(MVA),Pji(MW),Qji(MVAr),Sji(MVA),RateA,Ploss(MW),Qloss(MVAr),Loading_%,Violation
LT_304-309_C8,True,311.0,314.0,19,-100.181236,20.638794,102.285088,100.771298,-15.682272,101.984255,500.0,0.590062,4.956522,20.46,False
LT_304-309_C8,True,312.0,313.0,20,-80.65094,-41.677341,90.783127,81.177262,45.887921,93.249393,500.0,0.526322,4.210579,18.16,False
LT_304-309_C8,True,312.0,323.0,21,-236.428619,30.30953,238.36351,244.096661,31.673803,246.143067,500.0,7.668041,61.983334,47.67,False
LT_304-309_C8,True,313.0,323.0,22,-227.043335,49.256348,232.324905,233.423143,1.202137,233.426239,500.0,6.379808,50.458485,46.46,False
LT_304-309_C8,True,314.0,316.0,23,-225.143646,-1.4226,225.148148,227.98143,34.908451,230.638532,500.0,2.837784,33.485851,45.03,False
LT_304-309_C8,True,315.0,316.0,24,-38.411289,36.173672,52.76326,38.472923,-35.649786,52.450672,500.0,0.061634,0.523886,10.55,False
LT_304-309_C8,True,315.0,321.0,1,-138.515198,-59.199619,150.635498,139.921993,70.688444,156.764218,500.0,1.406795,11.488825,30.13,False
LT_304-309_C8,True,315.0,321.0,2,-138.515198,-59.199619,150.635498,139.921993,70.688444,156.764218,500.0,1.406795,11.488825,30.13,False
LT_304-309_C8,True,315.0,324.0,26,178.214722,31.483543,180.974304,-175.760704,-13.2537,176.259711,500.0,2.454017,18.229843,36.19,False
LT_304-309_C8,True,316.0,317.0,27,-187.194382,-78.138618,202.848175,188.504797,89.495552,208.670823,500.0,1.310415,11.356934,40.57,False
LT_304-309_C8,True,316.0,319.0,28,-81.369423,26.92441,85.708267,81.609757,-25.081849,85.377114,500.0,0.240334,1.84256,17.14,False
LT_304-309_C8,True,317.0,318.0,29,-164.557785,-43.345085,170.170685,165.142315,47.436796,171.820354,500.0,0.58453,4.091711,34.03,False
LT_304-309_C8,True,317.0,322.0,30,-23.947004,-40.871899,47.370571,24.155865,42.438354,48.831544,500.0,0.208861,1.566455,9.47,False
LT_304-309_C8,True,318.0,321.0,1,45.137081,-35.307999,57.30629,-45.044687,36.10875,57.730977,500.0,0.092394,0.800752,11.46,False
LT_304-309_C8,True,318.0,321.0,2,45.137081,-35.307999,57.30629,-45.044687,36.10875,57.730977,500.0,0.092394,0.800752,11.46,False
LT_304-309_C8,True,319.0,320.0,1,-98.823944,2.956524,98.868156,99.354424,1.287312,99.362763,500.0,0.530479,4.243836,19.77,False
LT_304-309_C8,True,319.0,320.0,2,-98.823944,2.956524,98.868156,99.354424,1.287312,99.362763,500.0,0.530479,4.243836,19.77,False
LT_304-309_C8,True,320.0,323.0,1,-140.384476,-1.919631,140.397598,141.019512,6.576563,141.17278,500.0,0.635036,4.656932,28.08,False
LT_304-309_C8,True,320.0,323.0,2,-140.384476,-1.919631,140.397598,141.019512,6.576563,141.17278,500.0,0.635036,4.656932,28.08,False
LT_304-309_C8,True,321.0,322.0,34,-19.754614,-32.22612,37.799042,19.844146,32.902587,38.423565,500.0,0.089532,0.676467,7.56,False
LT_304-309_C8,True,323.0,325.0,35,-419.558807,161.483398,449.562561,419.558807,-142.140913,442.982654,722.0,0.0,19.342485,62.27,False
LT_305-310_C9,True,101.0,102.0,A1,-5.654485,-30.546915,31.065855,5.658304,30.564736,31.084071,175.0,0.003819,0.017821,17.75,False
LT_305-310_C9,True,101.0,103.0,A2,15.077265,3.274523,15.428753,-14.921148,-2.675603,15.15914,175.0,0.156117,0.59892,8.82,False
LT_305-310_C9,True,101.0,105.0,A3,2.335263,-5.264441,5.759149,-2.32976,5.285705,5.776371,175.0,0.005504,0.021264,3.29,False
LT_305-310_C9,True,102.0,104.0,A4,5.694732,9.603669,11.165144,-5.638683,-9.387965,10.951193,175.0,0.056049,0.215704,6.38,False
LT_305-310_C9,True,102.0,106.0,A5,5.318542,-9.213809,10.638664,-5.278301,9.368333,10.752959,175.0,0.040241,0.154524,6.08,False
LT_305-310_C9,True,103.0,109.0,A6,-44.481663,6.41502,44.94186,45.197305,-3.667877,45.34589,175.0,0.715642,2.747143,25.68,False
LT_305-310_C9,True,103.0,124.0,A7,-21.000452,-15.115463,25.874626,21.015605,15.751894,26.263622,400.0,0.015153,0.63643,6.47,False
LT_305-310_C9,True,104.0,109.0,A8,-27.415995,5.784444,28.019575,27.657718,-4.853361,28.080322,175.0,0.241724,0.931083,16.01,False
LT_305-310_C9,True,105.0,110.0,A9,-29.384861,-9.407481,30.854023,29.615424,10.289637,31.352033,175.0,0.230563,0.882155,17.63,False
LT_305-310_C9,True,106.0,110.0,10,-55.470829,-111.788155,124.794243,55.92864,113.782901,126.785493,175.0,0.457811,1.994746,71.31,False
LT_305-310_C9,True,107.0,108.0,11,77.629623,0.364463,77.630486,-76.590774,3.59615,76.675152,175.0,1.038849,3.960613,44.36,False
LT_305-310_C9,True,107.0,203.0,B1,148.774994,-1.517873,148.782745,-138.761255,39.903875,144.38492,175.0,10.013739,38.386002,85.02,False
LT_305-310_C9,True,108.0,109.0,1,0.18198,0.535032,0.565134,-0.178824,-0.52292,0.552651,175.0,0.003156,0.012112,0.32,False
LT_305-310_C9,True,108.0,110.0,2,0.025693,-18.207048,18.207066,0.098605,18.684008,18.684268,175.0,0.124298,0.476959,10.4,False
LT_305-310_C9,True,109.0,111.0,14,-61.257786,1.308212,61.271751,61.341578,2.211065,61.381414,400.0,0.083792,3.519277,15.32,False
LT_305-310_C9,True,109.0,112.0,15,-89.588257,1.061936,89.594559,89.767419,6.462884,89.999769,400.0,0.179162,7.52482,22.4,False
LT_305-310_C9,True,110.0,111.0,16,-71.71933,40.139381,82.18779,71.86022,-34.222009,79.592946,400.0,0.14089,5.917373,20.55,False
LT_305-310_C9,True,110.0,112.0,17,-101.026878,40.13097,108.705688,101.273351,-29.779099,105.560819,400.0,0.246473,10.351871,27.18,False
LT_305-310_C9,True,111.0,113.0,18,-245.232864,39.642113,248.416306,249.375292,-6.502689,249.46006,500.0,4.142428,33.139423,49.68,False
LT_305-310_C9,True,111.0,114.0,19,112.031082,-7.631166,112.29068,-111.332505,13.499214,112.147918,500.0,0.698577,5.868047,22.46,False
LT_305-310_C9,True,112.0,113.0,20,-197.550125,32.843628,200.261719,200.23241,-11.385351,200.555838,500.0,2.682285,21.458277,40.05,False
LT_305-310_C9,True,112.0,123.0,21,6.509349,-9.527414,11.538772,-6.503709,9.573,11.57327,500.0,0.00564,0.045586,2.31,False
LT_305-310_C9,True,113.0,123.0,22,117.690071,-16.771154,118.879028,-115.992939,30.19393,119.858396,500.0,1.697133,13.422775,23.78,False
LT_305-310_C9,True,113.0,215.0,B2,320.003723,-19.234547,320.581268,-308.640963,104.45525,325.837602,500.0,11.362761,85.220703,64.12,False
LT_305-310_C9,True,114.0,116.0,23,24.675655,-23.0308,33.753605,-24.620604,23.680407,34.160442,500.0,0.055051,0.649607,6.75,False
LT_305-310_C9,True,115.0,116.0,24,-99.455154,41.42601,107.737839,99.709238,-39.266298,107.162374,500.0,0.254084,2.159713,21.55,False
LT_305-310_C9,True,115.0,121.0,1,-0.601203,-8.198629,8.220643,0.601992,8.205077,8.227131,500.0,0.00079,0.006448,1.64,False
LT_305-310_C9,True,115.0,121.0,2,-0.601203,-8.198629,8.220643,0.601992,8.205077,8.227131,500.0,0.00079,0.006448,1.64,False
LT_305-310_C9,True,115.0,124.0,26,21.058519,6.069124,21.915644,-21.015609,-5.750362,21.788127,500.0,0.04291,0.318761,4.38,False
LT_305-310_C9,True,116.0,117.0,27,29.020878,-18.858419,34.609989,-28.984484,19.17383,34.752498,500.0,0.036394,0.315411,6.92,False
LT_305-310_C9,True,116.0,119.0,28,-86.778023,35.761955,93.858101,87.072451,-33.504672,93.296167,500.0,0.294428,2.257284,18.77,False
LT_305-310_C9,True,117.0,118.0,29,23.694578,5.350661,24.291204,-23.681406,-5.258457,24.258202,500.0,0.013172,0.092204,4.86,False
LT_305-310_C9,True,117.0,122.0,30,5.289966,-19.475803,20.181442,-5.272583,19.606178,20.302767,500.0,0.017383,0.130374,4.04,False
LT_305-310_C9,True,118.0,121.0,1,22.467659,-23.678434,32.641445,-22.436556,23.947993,32.816237,500.0,0.031103,0.269559,6.53,False
LT_305-310_C9,True,118.0,121.0,2,22.467659,-23.678434,32.641445,-22.436556,23.947993,32.816237,500.0,0.031103,0.269559,6.53,False
LT_305-310_C9,True,119.0,120.0,1,-83.961189,10.714778,84.64212,84.36324,-7.498373,84.69582,500.0,0.402051,3.216405,16.93,False
LT_305-310_C9,True,119.0,120.0,2,-83.961189,10.714778,84.64212,84.36324,-7.498373,84.69582,500.0,0.402051,3.216405,16.93,False
LT_305-310_C9,True,120.0,123.0,1,-112.951065,9.176113,113.323189,113.380151,-6.029485,113.54036,500.0,0.429086,3.146629,22.66,False
LT_305-310_C9,True,120.0,123.0,2,-112.951065,9.176113,113.323189,113.380151,-6.029485,113.54036,500.0,0.429086,3.146629,22.66,False
LT_305-310_C9,True,121.0,122.0,34,-5.264358,-14.153135,15.100487,5.272591,14.215343,15.161669,500.0,0.008233,0.062208,3.02,False
LT_305-310_C9,True,121.0,325.0,1,444.933472,50.195778,447.755951,-418.8801,160.402336,448.541467,500.0,26.053371,210.598114,89.55,False
LT_305-310_C9,True,123.0,217.0,B3,163.736389,-49.754871,171.129044,-160.566296,73.21356,176.470283,500.0,3.170093,23.458689,34.23,False
LT_305-310_C9,True,201.0,202.0,B1,14.118381,-30.945461,34.013973,-14.108647,30.990884,34.051268,175.0,0.009734,0.045423,19.44,False
LT_305-310_C9,True,201.0,203.0,B2,-56.699722,28.394022,63.41198,59.211318,-18.758629,62.111724,175.0,2.511595,9.635393,36.24,False
LT_305-310_C9,True,201.0,205.0,B3,23.75985,-9.750227,25.682629,-23.60583,10.345302,25.773251,175.0,0.154019,0.595075,14.68,False
LT_305-310_C9,True,202.0,204.0,B4,6.995527,12.019787,13.90729,-6.911516,-11.696472,13.585894,175.0,0.084011,0.323315,7.95,False
LT_305-310_C9,True,202.0,206.0,B5,19.399456,-11.741854,22.676199,-19.146319,12.713898,22.983141,175.0,0.253137,0.972045,12.96,False
LT_305-310_C9,True,203.0,209.0,B6,85.215416,-21.861872,87.975044,-82.471349,32.395549,88.605841,175.0,2.744067,10.533677,50.27,False
LT_305-310_C9,True,203.0,224.0,B7,-94.206322,-8.452909,94.584793,94.412526,17.113482,95.95101,400.0,0.206204,8.660574,23.65,False
LT_305-310_C9,True,204.0,209.0,B8,-29.488607,7.368003,30.395157,29.778841,-6.250065,30.427664,175.0,0.290234,1.117938,17.37,False
LT_305-310_C9,True,205.0,210.0,B9,-11.31862,-15.122972,18.889561,11.399846,15.433751,19.187422,175.0,0.081226,0.310778,10.79,False
LT_305-310_C9,True,206.0,210.0,10,-47.751217,-115.164185,124.671432,48.092675,116.651968,126.176809,175.0,0.341459,1.487784,71.24,False
LT_305-310_C9,True,207.0,208.0,11,-17.486694,23.694731,29.448679,17.64699,-23.083604,29.056308,175.0,0.160296,0.611127,16.83,False
LT_305-310_C9,True,208.0,209.0,1,-58.900841,17.744772,61.515736,60.78902,-10.499433,61.689084,175.0,1.888179,7.245339,35.15,False
LT_305-310_C9,True,208.0,210.0,2,-42.859959,-10.363464,44.095097,43.793371,13.945162,45.960057,175.0,0.933412,3.581697,25.2,False
LT_305-310_C9,True,209.0,211.0,14,-51.258434,-10.074083,52.239006,51.320668,12.687895,52.865808,400.0,0.062234,2.613811,13.06,False
LT_305-310_C9,True,209.0,212.0,15,-42.919464,-14.081844,45.170551,42.965995,16.036162,45.861043,400.0,0.046531,1.954318,11.29,False
LT_305-310_C9,True,210.0,211.0,16,-103.837952,38.455437,110.730042,104.096218,-27.608262,107.695119,400.0,0.258266,10.847175,27.68,False
LT_305-310_C9,True,210.0,212.0,17,-95.367188,33.881191,101.206902,95.58294,-24.819571,98.75277,400.0,0.215753,9.061621,25.3,False
LT_305-310_C9,True,211.0,213.0,18,-54.359291,-1.410073,54.377579,54.557324,2.994334,54.639433,500.0,0.198033,1.584261,10.88,False
LT_305-310_C9,True,211.0,214.0,19,-101.057602,16.330442,102.368561,101.649033,-11.362425,102.282112,500.0,0.591431,4.968018,20.47,False
LT_305-310_C9,True,212.0,213.0,20,-68.761841,6.955636,69.11274,69.084397,-4.375188,69.222801,500.0,0.322556,2.580447,13.82,False
LT_305-310_C9,True,212.0,223.0,21,-69.787094,1.827825,69.81102,70.449653,3.527857,70.537928,500.0,0.662559,5.355682,13.96,False
LT_305-310_C9,True,213.0,223.0,22,-39.9935,-3.617604,40.15678,40.191024,5.17984,40.523439,500.0,0.197524,1.562236,8.03,False
LT_305-310_C9,True,214.0,216.0,23,-197.076385,0.061213,197.076401,199.250959,25.598756,200.888628,500.0,2.174574,25.659969,39.42,False
LT_305-310_C9,True,215.0,216.0,24,221.797821,-29.551548,223.757843,-220.713481,38.768441,224.092464,500.0,1.08434,9.216893,44.75,False
LT_305-310_C9,True,215.0,221.0,1,-60.10508,-36.503662,70.321671,60.405898,38.960349,71.880327,500.0,0.300819,2.456687,14.06,False
LT_305-310_C9,True,215.0,221.0,2,-60.10508,-36.503662,70.321671,60.405898,38.960349,71.880327,500.0,0.300819,2.456687,14.06,False
LT_305-310_C9,True,215.0,224.0,26,95.123039,12.501645,95.94104,-94.412526,-7.223544,94.688461,500.0,0.710514,5.278101,19.19,False
LT_305-310_C9,True,216.0,217.0,27,-214.196777,-24.409691,215.58313,215.702073,37.455585,218.929909,500.0,1.505296,13.045895,43.12,False
LT_305-310_C9,True,216.0,219.0,28,248.469955,11.379782,248.730392,-246.459255,4.035593,246.492292,500.0,2.010701,15.415375,49.75,False
LT_305-310_C9,True,217.0,218.0,29,-48.201511,-71.921387,86.579857,48.354791,72.994342,87.557751,500.0,0.153279,1.072955,17.32,False
LT_305-310_C9,True,217.0,222.0,30,-6.934254,-19.214462,20.42742,6.952463,19.351032,20.562081,500.0,0.018209,0.13657,4.09,False
LT_305-310_C9,True,218.0,221.0,1,-21.077679,23.222162,31.361399,21.112044,-22.92433,31.164777,500.0,0.034365,0.297832,6.27,False
LT_305-310_C9,True,218.0,221.0,2,-21.077679,23.222162,31.361399,21.112044,-22.92433,31.164777,500.0,0.034365,0.297832,6.27,False
LT_305-310_C9,True,219.0,220.0,1,78.713264,-8.875653,79.21209,-78.370016,11.621644,79.227028,500.0,0.343249,2.74599,15.84,False
LT_305-310_C9,True,219.0,220.0,2,78.713264,-8.875653,79.21209,-78.370016,11.621644,79.227028,500.0,0.343249,2.74599,15.84,False
LT_305-310_C9,True,220.0,223.0,1,46.888809,-10.504911,48.051155,-46.813464,11.057444,48.101637,500.0,0.075345,0.552532,9.61,False
LT_305-310_C9,True,220.0,223.0,2,46.888809,-10.504911,48.051155,-46.813464,11.057444,48.101637,500.0,0.075345,0.552532,9.61,False
LT_305-310_C9,True,221.0,222.0,34,6.964117,-15.541183,17.030188,-6.952463,15.629235,17.105839,500.0,0.011654,0.088051,3.41,False
LT_305-310_C9,True,223.0,318.0,1,312.984131,-39.92255,315.519989,-298.777888,153.572491,335.935614,500.0,14.206243,113.64994,63.1,False
LT_305-310_C9,True,301.0,302.0,C1,-18.875977,-29.829233,35.299938,18.889627,29.892933,35.361072,175.0,0.01365,0.0637,20.17,False
LT_305-310_C9,True,301.0,303.0,C2,-52.40097,29.426464,60.098076,54.623618,-20.899578,58.485315,175.0,2.222648,8.526886,34.34,False
LT_305-310_C9,True,301.0,305.0,C3,46.040215,8.885907,46.889881,-45.517714,-6.867153,46.032815,175.0,0.522501,2.018754,26.79,False
LT_305-310_C9,True,302.0,304.0,C4,-20.817896,26.675724,33.83754,21.25165,-25.006428,32.816979,175.0,0.433754,1.669296,19.34,False
LT_305-310_C9,True,302.0,306.0,C5,-16.256899,3.628581,16.656931,16.41744,-3.012103,16.691468,175.0,0.160541,0.616478,9.52,False
LT_305-310_C9,True,303.0,309.0,C6,8.321042,-7.270146,11.04965,-8.284338,7.411043,11.115476,175.0,0.036704,0.140896,6.31,False
LT_305-310_C9,True,303.0,324.0,C7,-178.333572,9.607588,178.592178,179.06201,20.986773,180.287681,400.0,0.728437,30.59436,44.65,False
LT_305-310_C9,True,304.0,309.0,C8,-68.691376,18.483311,71.134644,70.254947,-12.460666,71.351425,175.0,1.563571,6.022645,40.65,False
LT_305-310_C9,True,306.0,310.0,10,-103.604805,-103.273895,146.285522,105.236482,110.383347,152.509673,175.0,1.631677,7.109451,83.59,False
LT_305-310_C9,True,307.0,308.0,11,-36.136177,21.972427,42.291973,36.475956,-20.677019,41.928922,175.0,0.339779,1.295408,24.17,False
LT_305-310_C9,True,308.0,309.0,1,-74.41114,10.600259,75.162384,77.317559,0.552279,77.319532,175.0,2.906419,11.152537,42.95,False
LT_305-310_C9,True,308.0,310.0,2,-71.690521,-10.916799,72.516945,74.35586,21.144259,77.303775,175.0,2.665338,10.227461,41.44,False
LT_305-310_C9,True,309.0,311.0,14,-107.888748,-8.100446,108.192421,108.15337,19.21457,109.846944,400.0,0.264622,11.114124,27.05,False
LT_305-310_C9,True,309.0,312.0,15,-143.58905,-1.305152,143.594986,144.055185,20.882789,145.560939,400.0,0.466134,19.577637,35.9,False
LT_305-310_C9,True,310.0,311.0,16,-133.865601,35.324013,138.447754,134.268395,-18.406637,135.524191,400.0,0.402795,16.917376,34.61,False
LT_305-310_C9,True,310.0,312.0,17,-170.738602,43.143307,176.105133,171.390314,-15.771397,172.114429,400.0,0.651712,27.37191,44.03,False
LT_305-310_C9,True,311.0,313.0,18,-144.270767,-25.310841,146.474213,145.66849,36.492622,150.169972,500.0,1.397723,11.181782,29.29,False
LT_305-310_C9,True,311.0,314.0,19,-98.150314,24.502712,101.162575,98.723065,-19.691607,100.667785,500.0,0.572751,4.811105,20.23,False
LT_305-310_C9,True,312.0,313.0,20,-80.022797,-39.947189,89.439514,80.528152,43.990035,91.760048,500.0,0.505356,4.042845,17.89,False
LT_305-310_C9,True,312.0,323.0,21,-235.425659,34.836269,237.98909,242.998057,26.373947,244.425123,500.0,7.572398,61.210217,47.6,False
LT_305-310_C9,True,313.0,323.0,22,-226.088974,53.550114,232.344223,232.42517,-3.436565,232.450575,500.0,6.336196,50.113548,46.47,False
LT_305-310_C9,True,314.0,316.0,23,-223.087387,2.660702,223.103241,225.854884,29.995758,227.838044,500.0,2.767497,32.65646,44.62,False
LT_305-310_C9,True,315.0,316.0,24,-41.251877,33.208351,52.957642,41.313732,-32.68258,52.678036,500.0,0.061855,0.525771,10.59,False
LT_305-310_C9,True,315.0,321.0,1,-138.781921,-59.476177,150.989517,140.195331,71.01902,157.157348,500.0,1.413409,11.542843,30.2,False
LT_305-310_C9,True,315.0,321.0,2,-138.781921,-59.476177,150.989517,140.195331,71.01902,157.157348,500.0,1.413409,11.542843,30.2,False
LT_305-310_C9,True,315.0,324.0,26,181.589859,29.811399,184.020645,-179.054687,-10.978695,179.39095,500.0,2.535172,18.832705,36.8,False
LT_305-310_C9,True,316.0,317.0,27,-186.52002,-77.485695,201.974625,187.817596,88.731357,207.722659,500.0,1.297576,11.245662,40.39,False
LT_305-310_C9,True,316.0,319.0,28,-82.754555,28.251844,87.444168,83.004454,-26.335952,87.08227,500.0,0.249899,1.915892,17.49,False
LT_305-310_C9,True,317.0,318.0,29,-163.958298,-42.65712,169.416504,164.537258,46.709839,171.038938,500.0,0.57896,4.05272,33.88,False
LT_305-310_C9,True,317.0,322.0,30,-23.860231,-40.791103,47.257008,24.067601,42.346375,48.707955,500.0,0.207369,1.555271,9.45,False
LT_305-310_C9,True,318.0,321.0,1,45.375484,-35.031067,57.3246,-45.283029,35.832346,57.745214,500.0,0.092455,0.801279,11.46,False
LT_305-310_C9,True,318.0,321.0,2,45.375484,-35.031067,57.3246,-45.283029,35.832346,57.745214,500.0,0.092455,0.801279,11.46,False
LT_305-310_C9,True,319.0,320.0,1,-99.51947,3.585631,99.584045,100.057538,0.718913,100.060121,500.0,0.538068,4.304544,19.92,False
LT_305-310_C9,True,319.0,320.0,2,-99.51947,3.585631,99.584045,100.057538,0.718913,100.060121,500.0,0.538068,4.304544,19.92,False
LT_305-310_C9,True,320.0,323.0,1,-141.086716,-1.347779,141.093155,141.728002,6.050549,141.857097,500.0,0.641287,4.70277,28.22,False
LT_305-310_C9,True,320.0,323.0,2,-141.086716,-1.347779,141.093155,141.728002,6.050549,141.857097,500.0,0.641287,4.70277,28.22,False
LT_305-310_C9,True,321.0,322.0,34,-19.839766,-32.331276,37.933201,19.930021,33.013203,38.562641,500.0,0.090255,0.681927,7.59,False
LT_305-310_C9,True,323.0,325.0,35,-418.88028,160.985336,448.750458,418.88028,-141.712671,442.202634,722.0,0.0,19.272665,62.15,False
LT_306-310_10,True,101.0,102.0,A1,1.309546,-32.039249,32.065998,-1.30574,32.057008,32.083589,175.0,0.003805,0.017758,18.32,False
LT_306-310_10,True,101.0,103.0,A2,0.601955,4.481754,4.521998,-0.571604,-4.365314,4.402579,175.0,0.030352,0.11644,2.58,False
LT_306-310_10,True,101.0,105.0,A3,9.848567,-8.498231,13.008235,-9.812301,8.63835,13.072962,175.0,0.036266,0.140119,7.43,False
LT_306-310_10,True,102.0,104.0,A4,7.846271,7.945624,11.166777,-7.792069,-7.737029,10.980799,175.0,0.054202,0.208595,6.38,False
LT_306-310_10,True,102.0,106.0,A5,10.134872,-11.230824,15.127691,-10.037471,11.604844,15.343508,175.0,0.097401,0.37402,8.64,False
LT_306-310_10,True,103.0,109.0,A6,-14.78596,-0.594544,14.79791,14.862064,0.886684,14.88849,175.0,0.076104,0.29214,8.46,False
LT_306-310_10,True,103.0,124.0,A7,-64.954697,-6.008358,65.231995,65.049957,10.009305,65.815523,400.0,0.095261,4.000947,16.31,False
LT_306-310_10,True,104.0,109.0,A8,-25.261051,4.13965,25.597996,25.461745,-3.366606,25.683351,175.0,0.200694,0.773044,14.63,False
LT_306-310_10,True,105.0,110.0,A9,-21.895744,-12.745464,25.335163,22.047378,13.325628,25.761585,175.0,0.151634,0.580164,14.48,False
LT_306-310_10,True,106.0,110.0,10,-50.70752,-114.346634,125.085594,51.086947,115.999853,126.751102,175.0,0.379427,1.653219,71.48,False
LT_306-310_10,True,107.0,108.0,11,93.174866,-3.758996,93.250656,-91.677112,9.46918,92.164843,175.0,1.497753,5.710184,53.29,False
LT_306-310_10,True,107.0,203.0,B1,133.211533,-4.352232,133.282608,-125.180984,35.136002,130.018527,175.0,8.030548,30.78377,76.16,False
LT_306-310_10,True,108.0,109.0,1,5.563721,-1.955282,5.897298,-5.549025,2.011677,5.902416,175.0,0.014697,0.056394,3.37,False
LT_306-310_10,True,108.0,110.0,2,9.757483,-21.521711,23.630331,-9.532103,22.386539,24.331422,175.0,0.225379,0.864827,13.5,False
LT_306-310_10,True,109.0,111.0,14,-48.850384,-2.852314,48.933586,48.90354,5.084857,49.167184,400.0,0.053156,2.232543,12.23,False
LT_306-310_10,True,109.0,112.0,15,-64.046806,-3.059196,64.119827,64.138075,6.892476,64.507355,400.0,0.091269,3.83328,16.03,False
LT_306-310_10,True,110.0,111.0,16,-67.479004,36.166477,76.559975,67.600696,-31.055412,74.392827,400.0,0.121692,5.111065,19.14,False
LT_306-310_10,True,110.0,112.0,17,-83.194176,36.205299,90.730896,83.365086,-29.027056,88.274048,400.0,0.170911,7.178243,22.68,False
LT_306-310_10,True,111.0,113.0,18,-137.575867,25.311623,139.884933,138.88323,-14.852713,139.675176,500.0,1.307364,10.45891,27.98,False
LT_306-310_10,True,111.0,114.0,19,21.186546,1.858062,21.267868,-21.159983,-1.634933,21.223051,500.0,0.026563,0.223129,4.25,False
LT_306-310_10,True,112.0,113.0,20,-111.608231,22.667561,113.886856,112.476635,-15.720323,113.569899,500.0,0.868405,6.947238,22.78,False
LT_306-310_10,True,112.0,123.0,21,-35.785789,0.290755,35.786968,35.966311,1.168462,35.985286,500.0,0.180522,1.459217,7.16,False
LT_306-310_10,True,113.0,123.0,22,21.800043,-11.228587,24.521889,-21.74101,11.695483,24.68716,500.0,0.059033,0.466896,4.9,False
LT_306-310_10,True,113.0,215.0,B2,195.161972,-35.026657,198.280258,-190.855442,67.325634,202.382165,500.0,4.30653,32.298977,39.66,False
LT_306-310_10,True,114.0,116.0,23,-65.271851,-6.791131,65.624184,65.508385,9.582232,66.205495,500.0,0.236534,2.791101,13.12,False
LT_306-310_10,True,115.0,116.0,24,-1.732206,28.922192,28.974018,1.752504,-28.749654,28.803018,500.0,0.020299,0.172538,5.79,False
LT_306-310_10,True,115.0,121.0,1,-71.412697,12.140749,72.437363,71.762123,-9.287105,72.360573,500.0,0.349426,2.853644,14.49,False
LT_306-310_10,True,115.0,121.0,2,-71.412697,12.140749,72.437363,71.762123,-9.287105,72.360573,500.0,0.349426,2.853644,14.49,False
LT_306-310_10,True,115.0,124.0,26,65.315506,2.120594,65.349922,-64.988694,0.307149,64.98942,500.0,0.326812,2.427743,13.07,False
LT_306-310_10,True,116.0,117.0,27,-74.813309,0.60239,74.815735,74.997248,0.991754,75.003805,500.0,0.18394,1.594144,14.96,False
LT_306-310_10,True,116.0,119.0,28,25.202488,16.410686,30.074511,-25.170238,-16.163436,29.913167,500.0,0.03225,0.24725,6.01,False
LT_306-310_10,True,117.0,118.0,29,-66.029129,20.182104,69.044647,66.134271,-19.446108,68.933975,500.0,0.105142,0.735997,13.81,False
LT_306-310_10,True,117.0,122.0,30,-8.819054,-15.642097,17.956917,8.835535,15.765706,18.072747,500.0,0.016481,0.12361,3.59,False
LT_306-310_10,True,118.0,121.0,1,-22.376308,-7.023839,23.452793,22.393402,7.171983,23.513864,500.0,0.017093,0.148143,4.69,False
LT_306-310_10,True,118.0,121.0,2,-22.376308,-7.023839,23.452793,22.393402,7.171983,23.513864,500.0,0.017093,0.148143,4.69,False
LT_306-310_10,True,119.0,120.0,1,-27.788433,2.359746,27.888447,27.83319,-2.001694,27.905075,500.0,0.044757,0.358053,5.58,False
LT_306-310_10,True,119.0,120.0,2,-27.788433,2.359746,27.888447,27.83319,-2.001694,27.905075,500.0,0.044757,0.358053,5.58,False
LT_306-310_10,True,120.0,123.0,1,-56.402035,3.922688,56.538277,56.508983,-3.138398,56.596066,500.0,0.106949,0.78429,11.31,False
LT_306-310_10,True,120.0,123.0,2,-56.402035,3.922688,56.538277,56.508983,-3.138398,56.596066,500.0,0.106949,0.78429,11.31,False
LT_306-310_10,True,121.0,122.0,34,8.835232,-17.698362,19.781136,-8.81533,17.848735,19.906968,500.0,0.019902,0.150372,3.96,False
LT_306-310_10,True,121.0,325.0,1,205.738098,260.73822,332.133362,-190.674276,-138.972336,235.944887,500.0,15.063822,121.765884,66.43,False
LT_306-310_10,True,123.0,217.0,B3,141.016006,-50.92572,149.929794,-138.601157,68.795609,154.735634,500.0,2.41485,17.869888,29.99,False
LT_306-310_10,True,201.0,202.0,B1,10.539737,-30.186922,31.973993,-10.53337,30.216632,31.999949,175.0,0.006366,0.02971,18.27,False
LT_306-310_10,True,201.0,203.0,B2,-49.370968,22.985918,54.459572,51.230934,-15.850412,53.626898,175.0,1.859966,7.135506,31.12,False
LT_306-310_10,True,201.0,205.0,B3,20.034201,-9.221658,22.054663,-19.92158,9.656784,22.138718,175.0,0.112621,0.435126,12.6,False
LT_306-310_10,True,202.0,204.0,B4,5.799375,11.257174,12.663203,-5.728123,-10.982964,12.386964,175.0,0.071251,0.27421,7.24,False
LT_306-310_10,True,202.0,206.0,B5,17.020121,-11.479563,20.529608,-16.816907,12.259905,20.811382,175.0,0.203214,0.780342,11.73,False
LT_306-310_10,True,203.0,209.0,B6,68.915108,-17.816135,71.180809,-67.140788,24.627235,71.514936,175.0,1.77432,6.8111,40.67,False
